index,id,SMILES,FFV,SMILES_Length,Stars,Carbons,Oxygens,Nitrogens,Equals,split,MolWt,NumValenceElectrons,TPSA,AliphRings,AroRings,Rotatable_Bonds,H_Bonds,Balaban_J_value
1171,313933456,*c1ccc(Oc2cccc(Oc3ccc(N4C(=O)c5cccc(Oc6ccc(S(=O)(=O)c7ccc(Oc8cccc9c8C(=O)N(*)C9=O)cc7)cc6)c5C4=O)cc3)c2)cc1,0.36100204,107,2,46,10,2,6,valid,798.7850000000002,286.0,145.82,2.0,7.0,11.0,6.0,0.8637385541068455
2988,812270433,*Oc1ccc(-c2ccc(NC(=O)c3cc(C(=O)Nc4ccc(-c5ccc(Oc6ccc(C(C)(C)c7ccc(*)cc7)cc6)c(C(F)(F)F)c5)cc4)cc(C(C)(C)C)c3)cc2)cc1C(F)(F)F,0.37653866,123,2,53,4,2,2,valid,884.9170000000004,330.0,76.66,0.0,7.0,11.0,4.0,1.0473291605887016
6865,1861488768,*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)COCCOCC(*)=O)cc2)C(=O)OC(C)CC)cc1,0.3394136,64,2,28,9,1,4,valid,527.5700000000005,204.0,126.46,0.0,2.0,18.0,5.5,1.8258136264591995
1122,299922696,*c1ccc(Oc2ccc(C(=O)c3ccc(C(=O)c4ccc(Oc5ccc(-c6nc(-c7ccccc7)[nH]c6*)cc5)cc4)cc3)cc2)cc1,0.38697246,86,2,41,4,2,2,valid,610.6690000000002,224.0,81.28,0.0,7.0,10.0,3.5,0.9612335954644574
1339,361586466,*CCSSSSCCO*,0.45802948,11,2,4,1,0,0,valid,200.37499999999997,54.0,9.23,0.0,0.0,8.0,0.5,2.6909155266923976
5128,1390426236,*CC(*)c1cccc(OC(C)=O)c1,0.34951316,23,2,10,2,0,1,valid,162.188,62.0,26.3,0.0,1.0,3.0,1.0,2.833188537574306
3627,985031681,*C(=O)OCCCCCCCCCCCCOC(=O)c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(N4C(=O)c5ccc(*)cc5C4=O)cc3)cc1)C2=O,0.35686622,91,2,42,9,2,6,valid,714.7710000000002,270.0,136.58999999999997,2.0,4.0,18.0,5.5,0.9380828258421892
4003,1083086006,*CCCCOc1ccc(OC(=O)c2ccc(C(=O)Oc3ccc(O*)cc3)c(C(=O)OCC=C)c2)cc1,0.34241314,62,2,28,8,0,4,valid,488.49200000000025,184.0,97.36,0.0,3.0,13.0,4.0,1.7553949092833345
5745,1560341376,*CCN(*)C(=O)c1cccc(F)c1F,0.34608851,24,2,9,1,1,1,valid,183.15699999999993,68.0,20.310000000000002,0.0,1.0,3.0,1.0,2.9591278338292333
1570,422376704,*Oc1ccc(P(=O)(c2ccccc2)c2ccc(Oc3ccc(C(c4ccc(*)cc4)(C(F)(F)F)C(F)(F)F)cc3)cc2)cc1,0.38335836,80,2,33,3,0,1,valid,610.4900000000004,218.0,35.53,0.0,5.0,8.0,1.5,1.4744299095154088
1695,456414718,*c1ccc2c(c1)C(CCCCCC)(CCCCCC)c1cc(-c3ccc4c(c3)C3(CCC(C5=NC(c6ccccc6)CO5)(C5=NC(c6ccccc6)CO5)CC3)c3cc(*)ccc3-4)ccc1-2,0.40565042,116,2,61,2,2,2,valid,855.1789999999999,328.0,43.18000000000001,5.0,6.0,15.0,2.0,0.989347204840832
3613,982641733,*CCOc1ccc(C(=O)OC(=O)c2ccc(O*)cc2)cc1,0.33048829,37,2,16,5,0,2,valid,284.26699999999994,106.0,61.83,0.0,2.0,6.0,2.5,1.9809205981506208
3233,881250244,*c1ccc(-c2nc3cc(-c4ccc5nc(-c6ccccc6)c(-c6ccc(N7C(=O)C8OC9C(=O)N(*)C(=O)C9C8C7=O)cc6)nc5c4)ccc3nc2-c2ccccc2)cc1,0.4262251,110,2,48,5,6,4,valid,768.7890000000001,280.0,135.55,3.0,8.0,6.0,5.5,0.9649317513817995
554,153052486,*c1ccc(Oc2ccc(-c3ccc(Oc4ccc(-c5nc(*)nc(-c6ccccc6)n5)cc4)cc3)cc2)cc1,0.40426914,67,2,33,2,3,0,valid,491.5500000000001,180.0,57.13,0.0,6.0,7.0,2.5,1.1158795071936118
482,134240821,*c1ccc(-c2ccc3c(c2)C(CCCCCCCC)(CCCCCCCC)c2cc(-c4ccc(N(*)c5ccc(N(c6ccc(C(C)(C)c7ccccc7)cc6)c6ccc(C(C)(C)c7ccccc7)cc6)cc5)cc4)ccc2-3)cc1,0.42294334,134,2,77,0,2,0,valid,1035.517,400.0,6.48,1.0,9.0,25.0,1.0,0.9367045498554333
6675,1810979250,*C=Cc1cc(OC)c(C=Cc2ccc(C=C(Oc3ccccc3)c3ccc(C(=Cc4ccc(*)cc4)c4ccc(Oc5ccccc5)cc4)cc3)cc2)cc1OC,0.37691892,92,2,52,4,0,4,valid,728.8880000000001,272.0,36.92,0.0,7.0,14.0,2.0,1.1766416723497621
2136,577459185,*Nc1ccc(-c2ccc(N*)cc2-c2ccccc2CC=C)cc1,0.3491245,38,2,21,0,2,1,valid,298.389,112.0,24.06,0.0,3.0,6.0,2.0,2.184524385931177
281,80883741,*NC(C#N)=C(C#N)NC(=O)c1ccc(C(*)=O)cc1,0.34231811,37,2,12,2,4,3,valid,238.206,86.0,105.78,0.0,1.0,4.0,4.0,2.972523050421982
7804,2103389743,*CC(*)(C)C(=O)OCCCCCCCCCCCCOc1ccc2cc(C(=O)Oc3ccccc3)ccc2c1,0.35950718,58,2,33,5,0,2,valid,516.6780000000001,202.0,61.83,0.0,3.0,18.0,2.5,1.2089073657570801
6879,1864288375,*Nc1ccc(Br)cc1-c1ccc(NC(=O)c2cccc(C(*)=O)c2)cc1,0.36146384,47,2,20,2,2,2,valid,393.2400000000001,122.0,58.199999999999996,0.0,3.0,5.0,3.0,1.8020107360794888
7120,1922733245,*OS(=O)(=O)c1cc(C)c(*)c(C)c1,0.36970865,28,2,8,3,0,2,valid,184.21599999999998,64.0,43.370000000000005,0.0,1.0,2.0,1.5,3.4090965720435755
2445,668141599,*Oc1ccc(OC(=O)Oc2ccc(C(*)=O)cc2)cc1,0.33148318,35,2,14,5,0,2,valid,256.213,94.0,61.830000000000005,0.0,2.0,4.0,2.5,1.9538256373882201
605,168537867,*c1ccc(C=Nc2cccc(N=Cc3ccc(-c4ccc(*)s4)cc3)c2)cc1,0.39327219,48,2,24,0,2,2,valid,364.473,128.0,24.72,0.0,4.0,5.0,1.0,1.4552496374385728
974,266415058,*CC(*)OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.32424675,41,2,7,2,0,1,valid,290.08099999999996,106.0,26.3,0.0,0.0,5.0,1.0,5.519867726801334
1855,502600207,*N[C@H]1CC[C@H](C[C@H]2CC[C@H](N*)CC2)CC1,0.3557302,41,2,13,0,2,0,valid,208.34899999999996,86.0,24.06,2.0,0.0,4.0,2.0,1.6504945535571973
1057,288191338,*c1cccc(P(C)(=O)c2cccc(N3C(=O)c4ccc(NC(=O)OCCOc5ccc(C(C)(C)c6ccc(OCCOC(=O)Nc7ccc8c(c7)C(=O)N(*)C8=O)cc6)cc5)cc4C3=O)c2)c1,0.34522255,121,2,50,11,4,7,valid,904.8690000000001,332.0,186.95000000000002,2.0,6.0,15.0,8.5,0.7660445819096161
3521,962326024,*C=Cc1ccc2c(c1)C(CC(CC)CCCC)(CC(CC)CCCC)c1cc(*)ccc1-2,0.40667606,53,2,31,0,0,1,valid,414.6770000000002,166.0,0.0,1.0,2.0,13.0,0.0,2.2024101330427133
5224,1417800703,*Oc1cccc(N(c2ccccc2)c2ccc(-c3ccc(N(c4ccc(N=Nc5ccc([N+](=O)[O-])cc5)cc4)c4cccc(OC(=O)OCCOCCOC(*)=O)c4)cc3)cc2)c1,0.37231044,111,2,48,9,5,4,valid,827.85,308.0,154.63,0.0,7.0,18.0,7.0,1.1227373846051951
458,127883611,*Nc1cc2c(cc1N*)C(CC)(CC)CC2(C)C,0.36408964,31,2,15,0,2,0,valid,230.35499999999993,92.0,24.06,1.0,1.0,4.0,2.0,2.6803224703987
2570,698053626,*CC(*)(C)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,0.32595019,56,2,11,2,0,1,valid,400.1589999999999,148.0,26.3,0.0,0.0,9.0,1.0,5.8338185815669545
7237,1954861096,*Oc1ccc(C(C)(C)c2ccc(OC(=O)CN(CC(*)=O)c3ccc(N=Nc4ccc([N+](=O)[O-])cc4)cc3)cc2)cc1,0.36235076,81,2,31,6,4,4,valid,550.5710000000003,206.0,123.70000000000002,0.0,4.0,12.0,5.0,1.396568913907059
5777,1568651103,*CC(*)c1ccc(CCCCCCCCCC)cc1,0.40394942,26,2,18,0,0,0,valid,244.42199999999994,100.0,0.0,0.0,1.0,11.0,0.0,2.0987263053012954
5599,1516837155,*CCCCCCN(CC(F)(F)C(F)(F)F)C(=O)C(F)(F)C(F)(F)C(F)(F)C(=O)N(*)CC(F)(F)C(F)(F)F,0.33260446,77,2,17,2,2,2,valid,584.2950000000002,218.0,40.620000000000005,0.0,0.0,14.0,2.0,6.252288540942076
3836,1040974624,*c1cccc(-c2nc3cc4nc(-c5ccccc5)c(*)nc4cc3nc2-c2ccccc2)c1,0.45725149,55,2,28,0,4,0,valid,408.4640000000001,148.0,51.56,0.0,6.0,3.0,2.0,1.618177913233817
3979,1077715415,*C=Cc1cc(OCCCCCC)c(*)cc1OC,0.38047762,26,2,15,2,0,1,valid,232.32299999999995,92.0,18.46,0.0,1.0,8.0,1.0,2.6920832017246488
263,75135470,*CC(*)(C)C(=O)OCCCCCCOc1ccc(C(=O)Oc2ccc(N=Nc3ccc(C#N)cc3)c3ccccc23)cc1,0.35826873,70,2,34,5,3,3,valid,561.6380000000001,212.0,110.34,0.0,4.0,14.0,4.0,1.2581478579467382
2369,644505079,*Oc1ccc(S(=O)c2ccc(Oc3ccc(C(C)(C)c4ccc(*)cc4)cc3)cc2)cc1,0.37231355,56,2,27,3,0,1,valid,426.5370000000001,154.0,35.53,0.0,4.0,7.0,1.5,1.4449437384498058
273,76724169,*CCCC=C(*)c1ccc(OC)cc1,0.37755684,22,2,12,1,0,1,valid,174.243,68.0,9.23,0.0,1.0,5.0,0.5,2.646140100962612
512,142224028,*c1ccc(C(c2ccc(N3C(=O)c4cc(-c5ccc(C(C)(C)C)cc5)c(-c5cc6c(cc5-c5ccc(C(C)(C)C)cc5)C(=O)N(*)C6=O)cc4C3=O)cc2)(C(F)(F)F)C(F)(F)F)cc1,0.41914206,128,2,51,4,2,4,valid,856.8630000000004,318.0,74.76,2.0,6.0,6.0,3.0,1.317146362875068
4342,1169871864,*CC(*)c1ccccc1C(=O)O,0.32924433,20,2,9,2,0,1,valid,148.16099999999997,56.0,37.3,0.0,1.0,3.0,1.5,3.1139855467757798
6689,1814521184,*CC(*)(C)C(=O)OCCO[N+](=O)[O-],0.49559463,30,2,6,5,1,2,valid,175.14,68.0,78.67,0.0,0.0,6.0,3.0,3.6955347798388853
4897,1327742614,*Oc1ccc(S(=O)(=O)c2ccc(OC(=O)c3ccc([Si](c4ccccc4)(c4ccccc4)c4ccc(C(*)=O)cc4)cc3)cc2)cc1,0.37668952,87,2,38,6,0,4,valid,638.7730000000003,224.0,86.74000000000001,0.0,6.0,10.0,3.0,1.3182823314433345
2633,716481605,*Nc1c(N*)c2c3ccccc3cc3ccc4cccc1c4c32,0.34230926,36,2,20,0,2,0,valid,280.33000000000004,102.0,24.06,0.0,5.0,2.0,2.0,2.2405019216184106
3033,821655324,*C(=O)c1ccc2c(c1)C(=O)N(c1cc(OCCCCCCCC)cc(N3C(=O)c4ccc(*)cc4C3=O)c1)C2=O,0.37014915,72,2,31,6,2,5,valid,522.5570000000004,196.0,101.06,2.0,3.0,11.0,4.0,1.4880744514104947
6848,1856131378,*NS(N)(N)(N*)(c1ccccc1)c1ccccc1,0.3467735,31,2,12,0,4,0,valid,248.35500000000005,90.0,76.1,0.0,2.0,4.0,5.0,2.8748399475672723
3436,941025862,*C(=O)Nc1ccc2c(c1)-c1cc(NC(=O)c3ccc4c(c3)C(=O)N(c3cccc(P(=O)(c5ccccc5)c5cccc(N6C(=O)c7ccc(*)cc7C6=O)c5)c3)C4=O)ccc1C2,0.36796455,117,2,49,7,4,7,valid,816.766,292.0,150.03,3.0,7.0,8.0,6.5,0.9425775809348959
3815,1035028820,*c1ccc2c(c1)C(CCCCCCCC)(CCCCCCCC)c1cc(-c3ccc4c(c3)C(c3ccc(-c5nnc(-c6ccc(C(C)(C)C)cc6)o5)cc3)(c3ccc(-c5nnc(-c6ccc(C(C)(C)C)cc6)o5)cc3)c3cc(*)ccc3-4)ccc1-2,0.43188759,153,2,78,2,4,0,valid,1105.5239999999997,424.0,77.84,2.0,10.0,21.0,3.0,0.9773501093731509
87,23036398,*c1ccc(S(=O)(=O)c2ccc(N3C(=O)C(C)C(SCCOCCSC4C(=O)N(c5ccc(S(=O)(=O)c6ccc(N7C(=O)CC(C)(SCCOCCSC8(C)CC(=O)N(*)C8=O)C7=O)cc6)cc5)C(=O)C4C)C3=O)cc2)cc1,0.34421859,146,2,52,14,4,12,valid,1149.4039999999995,400.0,236.25999999999996,4.0,4.0,23.0,9.0,0.7647912625461182
2593,704562669,*CCCCCCOC(=O)NCCCCCCNC(=O)O*,0.3465094,28,2,14,4,2,2,valid,286.37199999999996,116.0,76.66000000000001,0.0,0.0,13.0,4.0,3.1968205808046766
7433,2007560490,*c1ccc2oc(-c3ccc(-c4nc5cc(C(*)(C(F)(F)F)C(F)(F)F)ccc5o4)cc3)nc2c1,0.45097253,65,2,23,2,2,0,valid,460.333,166.0,52.06,0.0,5.0,3.0,2.0,1.494119412442372
7857,2115270537,*CC(*)C(=O)OCC(F)(F)C(F)(F)OC(F)(F)C(F)(F)F,0.31915236,43,2,8,3,0,1,valid,320.1069999999999,118.0,35.53,0.0,0.0,7.0,1.5,4.9828496556190895
1981,534049242,*OC(C)(CC(*)=O)C(F)(F)F,0.32631701,23,2,5,2,0,1,valid,154.087,58.0,26.3,0.0,0.0,3.0,1.0,4.564863325760518
719,201564281,*Oc1cccc(Oc2ccc(Oc3cccc(OC(=O)c4ccc(C(*)=O)cc4)c3)cc2)c1,0.35180531,56,2,26,6,0,2,valid,424.40800000000013,156.0,71.06,0.0,4.0,8.0,3.0,1.385361192402175
7908,2128965450,*CCCCCCCCNC(=O)c1ccc(C(=O)N*)cc1,0.34767798,32,2,16,2,2,2,valid,274.36400000000003,108.0,58.2,0.0,1.0,10.0,3.0,2.208841715324776
360,101351388,*CCc1ccc(CCNC(=O)CCCCCCCCCC(=O)N*)cc1,0.35500792,37,2,21,2,2,2,valid,344.499,138.0,58.2,0.0,1.0,15.0,3.0,1.943735187694537
3417,935976337,*c1ccc2c(c1)C(=O)N(c1cc(C(=O)O)cc(N3C(=O)c4ccc(C(*)(C(F)(F)F)C(F)(F)F)cc4C3=O)c1)C2=O,0.37985486,85,2,26,6,2,5,valid,560.3620000000001,202.0,112.06,2.0,3.0,4.0,4.5,1.613650046725634
6374,1726926869,*Nc1ccc2c(c1)-c1cc(N*)ccc1C2C#CC1c2ccc(N)cc2-c2cc(N)ccc21,0.38806577,57,2,28,0,4,0,valid,412.49600000000015,152.0,76.1,2.0,4.0,2.0,5.0,1.4982683841867874
6567,1786063717,*CCC1C(=O)N(CCCCCCCCCCCCCCCC)C(=O)C1*,0.3913188,37,2,22,2,1,2,valid,349.5590000000001,144.0,37.38,1.0,0.0,17.0,1.5,1.94334906251406
1623,436303110,*Oc1ccc(C2(c3ccc(OC(=O)c4cccc(C(*)=O)c4)cc3)CCC3CCCCC3C2)cc1,0.37550202,60,2,30,4,0,2,valid,452.55000000000035,172.0,52.6,2.0,3.0,6.0,2.0,1.4168905014319018
7966,2146083613,*CC(C)(C)COC(=O)CCCCC(=O)O*,0.34752544,27,2,11,4,0,2,valid,214.2609999999999,86.0,52.60000000000001,0.0,0.0,8.0,2.0,3.5712490032044304
3808,1033946861,*CC(*)C(=O)OCCSCC#N,0.37675973,19,2,7,2,1,1,valid,171.22099999999998,60.0,50.09,0.0,0.0,6.0,1.5,3.32866566921123
4965,1345501676,*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)COCC(*)=O)cc2)C(=O)OCc2ccccc2)cc1,0.33379444,64,2,29,8,1,4,valid,517.5340000000003,196.0,117.23,0.0,3.0,15.0,5.0,1.5366347880365396
4820,1301288779,*CC(*)OC(=O)C(C)(C)C,0.3821509,20,2,7,2,0,1,valid,128.17099999999996,52.0,26.3,0.0,0.0,2.0,1.0,3.883902436643611
6336,1717592504,*CCCCCC(=O)Oc1ccc(OC(=O)c2ccc3c(c2)C(=O)N(*)C3=O)cc1,0.33289133,52,2,21,6,1,4,valid,379.36800000000017,142.0,89.97999999999999,1.0,2.0,8.0,3.5,1.5832099467425764
1337,361254383,*Nc1cc(-c2ccccc2)c(-c2ccccc2)c(-c2cccc3ccccc23)c1N*,0.36562173,51,2,28,0,2,0,valid,384.4820000000001,142.0,24.06,0.0,5.0,5.0,2.0,1.979882538323476
2907,791518570,*c1ccc(-c2cc(-c3ccc(-c4ccccc4)cc3)cc(-c3ccc(N4C(=O)c5ccc(NC(=O)Nc6cccc7c(NC(=O)Nc8ccc9c(c8)C(=O)N(*)C9=O)cccc67)cc5C4=O)cc3)n2)cc1,0.35993207,130,2,57,6,7,6,valid,913.9499999999999,334.0,169.90999999999997,2.0,9.0,9.0,8.5,0.7820885463156197
2193,594346248,*c1ccc(Oc2ccc(C(=O)c3ccc(C(=O)c4ccc(C(=O)c5ccc(Oc6ccc(-c7nc(-c8ccccc8)[nH]c7*)cc6)cc5)cc4)cc3)cc2)cc1,0.38623156,101,2,48,5,2,3,valid,714.7770000000003,262.0,98.35,0.0,8.0,12.0,4.0,0.8593515890639983
1232,330131370,*c1nnc(-c2cc(CCCCCCCCCC)c(-c3sc(-c4nnc(-c5cc(OCCCCCCCC)c(*)cc5OCCCCCCCC)o4)cc3CCCCCCCCCC)s2)o1,0.40215236,94,2,54,4,4,0,valid,913.3919999999991,352.0,96.30000000000001,0.0,5.0,38.0,4.0,1.4189735246868167
6385,1729742723,*CC(*)CCCCCCCC,0.41042216,14,2,10,0,0,0,valid,140.27,60.0,0.0,0.0,0.0,8.0,0.0,2.901852426069752
5347,1452778640,*CCCOC(=O)C1CCC(C(=O)O*)CC1,0.33783784,27,2,11,4,0,2,valid,212.24499999999995,84.0,52.60000000000001,1.0,0.0,5.0,2.0,2.260377868044117
1805,484914577,*c1ccc(Oc2ccc(C3(c4ccc(Oc5ccc(-c6ccc(*)s6)cc5C(F)(F)F)cc4)c4ccccc4-c4ccccc43)cc2)c(C(F)(F)F)c1,0.43261591,94,2,43,2,0,0,valid,718.7180000000002,256.0,18.46,1.0,7.0,7.0,1.0,1.194598089681236
5699,1546892007,*Oc1ccc(C2(c3ccc(OC(=O)c4ccc(C(*)=O)cc4)cc3)CC3CC2C2CCCC32)cc1,0.37879602,62,2,30,4,0,2,valid,450.5340000000002,170.0,52.6,3.0,3.0,6.0,2.0,1.2907287653467416
5439,1476707326,*C(=O)Nc1ccc(Oc2ccccc2-c2ccccc2Oc2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(Oc5ccccc5-c5ccccc5Oc5ccc(N6C(=O)c7ccc(*)cc7C6=O)cc5)cc3)C4=O)cc2)cc1,0.36139938,136,2,66,10,4,6,valid,1049.064,384.0,169.87999999999997,2.0,10.0,15.0,8.0,0.6851903487807091
4254,1150009994,*CC(*)(CCC(C)C(=O)OC)C(=O)OC,0.33779719,28,2,10,4,0,2,valid,200.23399999999995,80.0,52.60000000000001,0.0,0.0,6.0,2.0,4.346032989037433
4190,1133460389,*CCCCCCOC(=O)C(CCCCCCP(=O)(OCC)OCC)C(=O)OCCCCCCOc1ccc(-n2on2-c2ccc(O*)cc2)cc1,0.3621374,77,2,37,10,2,3,valid,718.8250000000004,278.0,129.59,0.0,3.0,30.0,6.0,1.317948836297152
6404,1736906548,*Nc1cccc(C2(c3cccc(N*)c3CC=C)c3ccccc3-c3ccccc32)c1CC=C,0.37562104,54,2,31,0,2,2,valid,426.56300000000016,160.0,24.06,1.0,4.0,8.0,2.0,2.0281445197259713
2926,796117252,*Nc1ccc(C(=O)Nc2ccc(Cc3ccc(NC(=O)c4ccc(NC(=O)c5ccc([Si](C)(C)c6ccc(C(*)=O)cc6)cc5)cc4)cc3)cc2)cc1,0.35830263,97,2,43,4,4,4,valid,700.8710000000003,256.0,116.4,0.0,6.0,12.0,6.0,0.9830454954664465
3759,1019302045,*C(=O)c1cc(C(=O)c2ccc3c(c2)C(=O)N(c2cccc(N4C(=O)c5ccc(*)cc5C4=O)c2)C3=O)cc(C(C)(C)C)c1,0.37683798,86,2,34,6,2,6,valid,554.5580000000003,204.0,108.9,2.0,4.0,5.0,4.0,1.3299798945768455
2578,699908244,*CCCCCC(=O)Nc1ccc(Oc2ccc(Oc3ccc(NC(=O)CCCCCN4C(=O)c5ccc(C(=O)c6ccc7c(c6)C(=O)N(*)C7=O)cc5C4=O)cc3)cc2)cc1,0.3404124,105,2,47,9,4,7,valid,804.8560000000002,302.0,168.48999999999998,2.0,5.0,19.0,7.5,0.8080464303050582
1584,428473296,*Oc1ccc2cc(OC(=O)c3ccc(-c4ccc(C(*)=O)cc4)cc3-c3ccccc3)ccc2c1,0.35771091,60,2,30,4,0,2,valid,442.47000000000014,162.0,52.6,0.0,5.0,6.0,2.0,1.4994457805626746
6790,1842093316,*Oc1ccc(C(C)(C)c2ccc(OC(=O)c3cccc(Oc4cccc(C(*)=O)c4)c3)cc2)cc1,0.3604747,62,2,29,5,0,2,valid,450.4900000000002,168.0,61.830000000000005,0.0,4.0,8.0,2.5,1.4500752625644997
7286,1967679061,*CC(OCC(C)C)C1C(=O)OC(=O)C1*,0.33696178,28,2,10,4,0,2,valid,198.21799999999996,78.0,52.6,1.0,0.0,5.0,2.0,2.645416452725184
5202,1411288736,*CC(=O)NCCCCCCNC(=O)CC1COC(*)CO1,0.32963111,32,2,14,4,2,2,valid,284.35600000000005,114.0,76.66000000000001,1.0,0.0,10.0,4.0,1.8936752186653008
1395,375189153,*c1ccc(Oc2cccc(NC(=O)c3cc(NC(=O)c4ccc(OC(C)=O)cc4)cc(C(=O)Nc4cccc(Oc5ccc(-c6nnc(*)o6)cc5)c4)c3)c2)cc1,0.35615516,101,2,43,8,5,4,valid,743.7320000000001,274.0,170.97999999999996,0.0,7.0,12.0,8.0,1.101152882564917
2585,701170718,*CC(*)c1ccccc1C(=O)OCCN(C)C,0.36119268,27,2,13,2,1,1,valid,219.28399999999993,86.0,29.54,0.0,1.0,6.0,1.5,2.7264053927808907
3869,1049514979,*Nc1ccc([C@H](C)c2ccc(C(C)(c3ccc([C@@H](C)c4ccc(N*)cc4C)cc3)C3CCCCC3)cc2)c(C)c1,0.37519578,79,2,38,0,2,0,valid,528.7840000000003,206.0,24.06,1.0,4.0,9.0,2.0,1.4543779386991889
4118,1112902230,*NC(CCC(=O)OCC)C(*)=O,0.32193384,21,2,7,3,1,2,valid,157.16899999999998,62.0,55.4,0.0,0.0,6.0,2.5,3.715629407304125
4055,1096482563,*CC1(COC(=O)O*)CC=CCC1,0.3421933,22,2,9,3,0,2,valid,168.19199999999995,66.0,35.53,1.0,0.0,3.0,1.5,2.446861605323664
7802,2103171558,*Nc1cc(NC(=O)c2cc(OCCN(C)c3ccc([N+](=O)[O-])cc3)cc(C(*)=O)c2)cc(C(=O)OC2CC(C)CCC2C(C)C)c1,0.35015329,89,2,34,7,4,4,valid,614.6990000000001,236.0,140.10999999999999,1.0,3.0,13.0,6.5,1.4662222633994302
3229,880356503,*CCOCCOC(=O)C(=O)O*,0.30751302,19,2,6,5,0,2,valid,160.12499999999997,62.0,61.83,0.0,0.0,5.0,2.5,3.3201268880433936
3704,1003609082,*c1ccc(C#Cc2cc(OCCCCCCCC)c(C#Cc3ccc(-c4nnc(*)o4)cc3)cc2OCCCCCCCC)cc1,0.44177748,68,2,40,3,2,0,valid,600.803,232.0,57.38000000000001,0.0,4.0,17.0,2.5,1.594608500388647
1794,482356088,*OP(=O)(Oc1ccc(C(C)(C)c2ccc(*)cc2)cc1)Oc1c(Cl)cc(Cl)cc1Cl,0.3676303,57,2,21,4,0,1,valid,469.6880000000002,150.0,44.760000000000005,0.0,3.0,7.0,2.0,1.8172884398708684
488,136037972,*Nc1ccc(-c2ccc(Nc3ccc4c(c3)c3cc(*)ccc3n4CC(CC)CCCC)cc2)cc1,0.39144941,58,2,32,0,3,0,valid,459.6370000000003,176.0,28.99,0.0,5.0,10.0,2.5,1.438935594920783
1264,341439882,*Oc1cccc(NC(=O)CCCCCC(=O)Nc2ccc(*)cc2)c1,0.33827626,40,2,19,3,2,2,valid,324.38,124.0,67.42999999999999,0.0,2.0,9.0,3.5,1.595986133411001
4937,1337142448,*Oc1ccc(NC(=O)c2ccc([Si](C)(C)c3ccc(C(*)=O)cc3)cc2)cc1,0.36897255,54,2,22,3,1,2,valid,373.4840000000001,134.0,55.4,0.0,3.0,6.0,2.5,1.751094970593749
1390,373797398,*CC(O*)C1CC(F)(F)C1(F)F,0.35714922,23,2,6,1,0,0,valid,170.105,64.0,9.23,1.0,0.0,3.0,0.5,2.6718520720165033
3218,876188876,*Oc1ccc(C2(c3ccc(Oc4ccc(C(=O)c5cccc(C(=O)c6ccc(*)cc6)c5)cc4)cc3)CCC3CCCCC3C2)cc1,0.39821297,80,2,42,4,0,2,valid,604.7460000000001,228.0,52.6,2.0,5.0,9.0,2.0,1.0649943414016256
2188,592686193,*c1ccc2c(c1)C(=O)N(c1ccc(Oc3cccc(Oc4ccc(N5C(=O)c6ccc(C(*)(C(F)(F)F)C(F)(F)F)cc6C5=O)cc4)c3C#N)cc1)C2=O,0.37962339,102,2,38,6,3,4,valid,725.5570000000002,262.0,117.00999999999999,2.0,5.0,7.0,4.5,1.0731790223995776
797,225199973,*NC1=CC=C(c2ccc(N*)cc2)C(C)(C)[C@@H]1c1ccccc1,0.35401521,45,2,20,0,2,2,valid,288.394,110.0,24.06,1.0,2.0,4.0,2.0,2.0704014135232804
2690,731595810,*CC(c1ccccc1)C1C(=O)N(c2ccc(Oc3ccccc3)cc2)C(=O)C1*,0.367645,50,2,24,3,1,2,valid,369.42,138.0,46.61,1.0,3.0,6.0,2.0,1.5716677000068608
3478,951186365,*C(=O)OCCCSCCCCSCCCOC(=O)c1ccc(N2C(=O)c3ccc(*)cc3C2=O)cc1,0.35877417,57,2,26,6,1,4,valid,513.6370000000003,184.0,89.97999999999999,1.0,2.0,15.0,3.5,1.2738225314361094
6218,1685901918,*CCCCCCC(=O)Oc1ccc(OC(=O)c2ccc3c(c2)C(=O)N(*)C3=O)cc1,0.33743021,53,2,22,6,1,4,valid,393.39500000000015,148.0,89.97999999999999,1.0,2.0,9.0,3.5,1.5437267890426047
4010,1085199184,*CCNC(=O)c1cccc(C(=O)NCCOc2ccc3ccc(O*)cc3c2)c1,0.32973712,46,2,22,4,2,2,valid,376.41200000000003,142.0,76.66000000000001,0.0,3.0,9.0,4.0,1.521105893670692
6212,1684855250,*O[Si](C)(C)C#C[Si](C)(C)C#C[Si](C)(C)C#C[Si](C)(C)C#C[Si](C)(C)C#C[Si](C)(C)C#C[Si](*)(C)C,0.49693178,91,2,26,1,0,0,valid,567.2230000000002,180.0,9.23,0.0,0.0,1.0,0.5,5.784883832885182
1062,288758624,*CCN(*)Cc1ccccc1,0.36209961,16,2,9,0,1,0,valid,133.19399999999996,52.0,3.24,0.0,1.0,4.0,0.5,2.4135454197409327
