index,id,SMILES,FFV,SMILES_Length,Stars,Carbons,Oxygens,Nitrogens,Equals,split
7433,2007560490,*c1ccc2oc(-c3ccc(-c4nc5cc(C(*)(C(F)(F)F)C(F)(F)F)ccc5o4)cc3)nc2c1,0.45097253,65,2,23,2,2,0,train
7857,2115270537,*CC(*)C(=O)OCC(F)(F)C(F)(F)OC(F)(F)C(F)(F)F,0.31915236,43,2,8,3,0,1,train
1981,534049242,*OC(C)(CC(*)=O)C(F)(F)F,0.32631701,23,2,5,2,0,1,train
719,201564281,*Oc1cccc(Oc2ccc(Oc3cccc(OC(=O)c4ccc(C(*)=O)cc4)c3)cc2)c1,0.35180531,56,2,26,6,0,2,train
7908,2128965450,*CCCCCCCCNC(=O)c1ccc(C(=O)N*)cc1,0.34767798,32,2,16,2,2,2,train
360,101351388,*CCc1ccc(CCNC(=O)CCCCCCCCCC(=O)N*)cc1,0.35500792,37,2,21,2,2,2,train
3417,935976337,*c1ccc2c(c1)C(=O)N(c1cc(C(=O)O)cc(N3C(=O)c4ccc(C(*)(C(F)(F)F)C(F)(F)F)cc4C3=O)c1)C2=O,0.37985486,85,2,26,6,2,5,train
6374,1726926869,*Nc1ccc2c(c1)-c1cc(N*)ccc1C2C#CC1c2ccc(N)cc2-c2cc(N)ccc21,0.38806577,57,2,28,0,4,0,train
6567,1786063717,*CCC1C(=O)N(CCCCCCCCCCCCCCCC)C(=O)C1*,0.3913188,37,2,22,2,1,2,train
1623,436303110,*Oc1ccc(C2(c3ccc(OC(=O)c4cccc(C(*)=O)c4)cc3)CCC3CCCCC3C2)cc1,0.37550202,60,2,30,4,0,2,train
7966,2146083613,*CC(C)(C)COC(=O)CCCCC(=O)O*,0.34752544,27,2,11,4,0,2,train
3808,1033946861,*CC(*)C(=O)OCCSCC#N,0.37675973,19,2,7,2,1,1,train
4965,1345501676,*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)COCC(*)=O)cc2)C(=O)OCc2ccccc2)cc1,0.33379444,64,2,29,8,1,4,train
4820,1301288779,*CC(*)OC(=O)C(C)(C)C,0.3821509,20,2,7,2,0,1,train
6336,1717592504,*CCCCCC(=O)Oc1ccc(OC(=O)c2ccc3c(c2)C(=O)N(*)C3=O)cc1,0.33289133,52,2,21,6,1,4,train
1337,361254383,*Nc1cc(-c2ccccc2)c(-c2ccccc2)c(-c2cccc3ccccc23)c1N*,0.36562173,51,2,28,0,2,0,train
2907,791518570,*c1ccc(-c2cc(-c3ccc(-c4ccccc4)cc3)cc(-c3ccc(N4C(=O)c5ccc(NC(=O)Nc6cccc7c(NC(=O)Nc8ccc9c(c8)C(=O)N(*)C9=O)cccc67)cc5C4=O)cc3)n2)cc1,0.35993207,130,2,57,6,7,6,train
2193,594346248,*c1ccc(Oc2ccc(C(=O)c3ccc(C(=O)c4ccc(C(=O)c5ccc(Oc6ccc(-c7nc(-c8ccccc8)[nH]c7*)cc6)cc5)cc4)cc3)cc2)cc1,0.38623156,101,2,48,5,2,3,train
1232,330131370,*c1nnc(-c2cc(CCCCCCCCCC)c(-c3sc(-c4nnc(-c5cc(OCCCCCCCC)c(*)cc5OCCCCCCCC)o4)cc3CCCCCCCCCC)s2)o1,0.40215236,94,2,54,4,4,0,train
6385,1729742723,*CC(*)CCCCCCCC,0.41042216,14,2,10,0,0,0,train
5347,1452778640,*CCCOC(=O)C1CCC(C(=O)O*)CC1,0.33783784,27,2,11,4,0,2,train
1805,484914577,*c1ccc(Oc2ccc(C3(c4ccc(Oc5ccc(-c6ccc(*)s6)cc5C(F)(F)F)cc4)c4ccccc4-c4ccccc43)cc2)c(C(F)(F)F)c1,0.43261591,94,2,43,2,0,0,train
5699,1546892007,*Oc1ccc(C2(c3ccc(OC(=O)c4ccc(C(*)=O)cc4)cc3)CC3CC2C2CCCC32)cc1,0.37879602,62,2,30,4,0,2,train
5439,1476707326,*C(=O)Nc1ccc(Oc2ccccc2-c2ccccc2Oc2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(Oc5ccccc5-c5ccccc5Oc5ccc(N6C(=O)c7ccc(*)cc7C6=O)cc5)cc3)C4=O)cc2)cc1,0.36139938,136,2,66,10,4,6,train
4254,1150009994,*CC(*)(CCC(C)C(=O)OC)C(=O)OC,0.33779719,28,2,10,4,0,2,train
4190,1133460389,*CCCCCCOC(=O)C(CCCCCCP(=O)(OCC)OCC)C(=O)OCCCCCCOc1ccc(-n2on2-c2ccc(O*)cc2)cc1,0.3621374,77,2,37,10,2,3,train
6404,1736906548,*Nc1cccc(C2(c3cccc(N*)c3CC=C)c3ccccc3-c3ccccc32)c1CC=C,0.37562104,54,2,31,0,2,2,train
2926,796117252,*Nc1ccc(C(=O)Nc2ccc(Cc3ccc(NC(=O)c4ccc(NC(=O)c5ccc([Si](C)(C)c6ccc(C(*)=O)cc6)cc5)cc4)cc3)cc2)cc1,0.35830263,97,2,43,4,4,4,train
3759,1019302045,*C(=O)c1cc(C(=O)c2ccc3c(c2)C(=O)N(c2cccc(N4C(=O)c5ccc(*)cc5C4=O)c2)C3=O)cc(C(C)(C)C)c1,0.37683798,86,2,34,6,2,6,train
2578,699908244,*CCCCCC(=O)Nc1ccc(Oc2ccc(Oc3ccc(NC(=O)CCCCCN4C(=O)c5ccc(C(=O)c6ccc7c(c6)C(=O)N(*)C7=O)cc5C4=O)cc3)cc2)cc1,0.3404124,105,2,47,9,4,7,train
1584,428473296,*Oc1ccc2cc(OC(=O)c3ccc(-c4ccc(C(*)=O)cc4)cc3-c3ccccc3)ccc2c1,0.35771091,60,2,30,4,0,2,train
6790,1842093316,*Oc1ccc(C(C)(C)c2ccc(OC(=O)c3cccc(Oc4cccc(C(*)=O)c4)c3)cc2)cc1,0.3604747,62,2,29,5,0,2,train
7286,1967679061,*CC(OCC(C)C)C1C(=O)OC(=O)C1*,0.33696178,28,2,10,4,0,2,train
5202,1411288736,*CC(=O)NCCCCCCNC(=O)CC1COC(*)CO1,0.32963111,32,2,14,4,2,2,train
1395,375189153,*c1ccc(Oc2cccc(NC(=O)c3cc(NC(=O)c4ccc(OC(C)=O)cc4)cc(C(=O)Nc4cccc(Oc5ccc(-c6nnc(*)o6)cc5)c4)c3)c2)cc1,0.35615516,101,2,43,8,5,4,train
2585,701170718,*CC(*)c1ccccc1C(=O)OCCN(C)C,0.36119268,27,2,13,2,1,1,train
3869,1049514979,*Nc1ccc([C@H](C)c2ccc(C(C)(c3ccc([C@@H](C)c4ccc(N*)cc4C)cc3)C3CCCCC3)cc2)c(C)c1,0.37519578,79,2,38,0,2,0,train
4118,1112902230,*NC(CCC(=O)OCC)C(*)=O,0.32193384,21,2,7,3,1,2,train
4055,1096482563,*CC1(COC(=O)O*)CC=CCC1,0.3421933,22,2,9,3,0,2,train
7802,2103171558,*Nc1cc(NC(=O)c2cc(OCCN(C)c3ccc([N+](=O)[O-])cc3)cc(C(*)=O)c2)cc(C(=O)OC2CC(C)CCC2C(C)C)c1,0.35015329,89,2,34,7,4,4,train
3229,880356503,*CCOCCOC(=O)C(=O)O*,0.30751302,19,2,6,5,0,2,train
3704,1003609082,*c1ccc(C#Cc2cc(OCCCCCCCC)c(C#Cc3ccc(-c4nnc(*)o4)cc3)cc2OCCCCCCCC)cc1,0.44177748,68,2,40,3,2,0,train
1794,482356088,*OP(=O)(Oc1ccc(C(C)(C)c2ccc(*)cc2)cc1)Oc1c(Cl)cc(Cl)cc1Cl,0.3676303,57,2,21,4,0,1,train
488,136037972,*Nc1ccc(-c2ccc(Nc3ccc4c(c3)c3cc(*)ccc3n4CC(CC)CCCC)cc2)cc1,0.39144941,58,2,32,0,3,0,train
1264,341439882,*Oc1cccc(NC(=O)CCCCCC(=O)Nc2ccc(*)cc2)c1,0.33827626,40,2,19,3,2,2,train
4937,1337142448,*Oc1ccc(NC(=O)c2ccc([Si](C)(C)c3ccc(C(*)=O)cc3)cc2)cc1,0.36897255,54,2,22,3,1,2,train
1390,373797398,*CC(O*)C1CC(F)(F)C1(F)F,0.35714922,23,2,6,1,0,0,train
3218,876188876,*Oc1ccc(C2(c3ccc(Oc4ccc(C(=O)c5cccc(C(=O)c6ccc(*)cc6)c5)cc4)cc3)CCC3CCCCC3C2)cc1,0.39821297,80,2,42,4,0,2,train
2188,592686193,*c1ccc2c(c1)C(=O)N(c1ccc(Oc3cccc(Oc4ccc(N5C(=O)c6ccc(C(*)(C(F)(F)F)C(F)(F)F)cc6C5=O)cc4)c3C#N)cc1)C2=O,0.37962339,102,2,38,6,3,4,train
797,225199973,*NC1=CC=C(c2ccc(N*)cc2)C(C)(C)[C@@H]1c1ccccc1,0.35401521,45,2,20,0,2,2,train
2690,731595810,*CC(c1ccccc1)C1C(=O)N(c2ccc(Oc3ccccc3)cc2)C(=O)C1*,0.367645,50,2,24,3,1,2,train
3478,951186365,*C(=O)OCCCSCCCCSCCCOC(=O)c1ccc(N2C(=O)c3ccc(*)cc3C2=O)cc1,0.35877417,57,2,26,6,1,4,train
6218,1685901918,*CCCCCCC(=O)Oc1ccc(OC(=O)c2ccc3c(c2)C(=O)N(*)C3=O)cc1,0.33743021,53,2,22,6,1,4,train
4010,1085199184,*CCNC(=O)c1cccc(C(=O)NCCOc2ccc3ccc(O*)cc3c2)c1,0.32973712,46,2,22,4,2,2,train
6212,1684855250,*O[Si](C)(C)C#C[Si](C)(C)C#C[Si](C)(C)C#C[Si](C)(C)C#C[Si](C)(C)C#C[Si](C)(C)C#C[Si](*)(C)C,0.49693178,91,2,26,1,0,0,train
1062,288758624,*CCN(*)Cc1ccccc1,0.36209961,16,2,9,0,1,0,train
2903,790220540,*Oc1ccc(S(=O)(=O)c2cccc3c(S(=O)(=O)c4ccc(Oc5ccc(-c6ccc(*)cc6)cc5)cc4)cccc23)cc1,0.36562978,79,2,34,6,0,4,train
3716,1008455726,*c1ccc(Oc2ccc(-c3ccc(Oc4ccc(N5C(=O)c6ccc(Oc7ccc(C8(c9ccc(Oc%10ccc%11c(c%10)C(=O)N(*)C%11=O)cc9)CCC(C(C)(C)C)CC8)cc7)cc6C5=O)cc4)cc3C)c(C)c2)cc1,0.38855303,143,2,64,8,2,4,train
3582,975942451,*Nc1nc2c(c(=O)n1N*)Cc1nc(N)n(N)c(=O)c1C2,0.34327027,40,2,10,2,8,2,train
3735,1013955085,*NCCN(C)CCN*,0.3165625749999999,12,2,5,0,3,0,train
5087,1380807593,*c1ccc(Oc2ccc(C(=O)c3cccc(C(=O)c4ccc(Oc5ccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N(*)C9=O)cc7C6=O)cc5)cc4)c3)cc2)cc1,0.36329439,109,2,48,9,2,6,train
4007,1083424600,*CC(*)C(=O)OCCCCCCn1c2ccccc2c2ccccc21,0.35821095,37,2,20,2,0,1,train
5230,1419552421,*Nc1ccccc1C(c1ccccc1)(c1ccccc1N)c1ccccc1N*,0.37480672,42,2,25,0,3,0,train
3212,873980403,*CC(*)(C)C(=O)OCCOCCOCCOc1ccc(N=Nc2ccc(C#N)cc2)cc1,0.35955244,50,2,23,5,3,2,train
7379,1993503133,*Oc1ccc(C=C2CCCC(=Cc3ccc(OC(=O)c4cccc(C(*)=O)c4)c(OC)c3)C2=O)cc1OC,0.35590759,66,2,30,7,0,5,train
826,231144775,*Nc1ccc2c(c1)C1(c3ccc(C)cc3-2)c2cc(N)ccc2-c2ccc(N*)cc21,0.38585396,55,2,26,0,3,0,train
5886,1596320590,*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)COCC(*)=O)cc2)C(=O)OCCCCCCCCCCCC)cc1,0.35696126,67,2,34,8,1,4,train
5702,1547095755,*CC(*)c1cc(C(=O)Oc2ccc(OCCCC)cc2)ccc1C(=O)Oc1ccc(OCCCC)cc1,0.36628846,58,2,30,6,0,2,train
6612,1796177259,*c1ccc(C2(c3ccc(N4C(=O)c5ccc(-c6ccc7c(c6)C(=O)N(*)C7=O)cc5C4=O)cc3)c3ccccc3-c3ccccc32)cc1,0.43011281,89,2,41,4,2,4,train
528,147030895,*C(=O)c1cccc(C(=O)c2ccc3c(c2)C(=O)N(c2ccc(C(c4ccc(N5C(=O)c6ccc(*)cc6C5=O)cc4)(C(F)(F)F)C(F)(F)F)cc2)C3=O)c1,0.37036169,107,2,39,6,2,6,train
3783,1026999069,*N/N=N\c1ccc2ccccc2c1-c1c(NN*)ccc2ccccc12,0.35871072,41,2,20,0,5,1,train
3132,848202218,*CC(O)COc1ccc(C2CCCC(CC)(c3ccc(O*)cc3)C2)cc1,0.35559164,44,2,23,3,0,0,train
768,215595067,*OC(COC(=O)c1ccc(C(*)=O)c2ccccc12)COc1ccc(N=Nc2ccc(C#N)cc2)cc1,0.353962,62,2,28,5,3,3,train
3538,967943450,*Nc1ccc2c(ccc3c4ccccc4ccc23)c1N*,0.33046619,32,2,18,0,2,0,train
5257,1426978607,*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc4c(=O)n5c6cc(-c7ccc8c(c7)nc7c9ccc(*)c%10cccc(c(=O)n87)c%109)ccc6nc5c5cccc3c45)cc2)cc1,0.37552366,114,2,48,6,4,4,train
5388,1463085835,*c1ccc(Oc2cc3ccccc3cc2Oc2ccc(N3C(=O)c4ccc(Oc5ccccc5Oc5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)cc2)cc1,0.35912156,92,2,44,8,2,4,train
6996,1891268046,*CCCCCCCCCCNC(=O)CCCCC(=O)N*,0.35535197,28,2,16,2,2,2,train
4683,1261139473,*Oc1ccc(C2(c3ccc(OC(=O)c4ccc(C(*)=O)cc4)cc3)c3ccccc3Cc3ccccc32)cc1,0.3749586,66,2,34,4,0,2,train
302,85512320,*c1ccc(Oc2cccc(N3C(=O)c4ccc(Oc5cc6ccccc6cc5Oc5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)c2)cc1,0.365223,83,2,38,7,2,4,train
211,61636599,*Nc1ccc(-c2ccc(N*)c(-c3ccc(C)cc3)c2-c2ccc(C)cc2)cc1,0.37033233,51,2,26,0,2,0,train
7595,2051195531,*c1ccc2nc(*)cc(-c3ccccc3)c2c1,0.44585296,29,2,15,0,1,0,train
5247,1423401067,*c1ccc(Oc2ccc(C(C)(C)c3ccc(Oc4ccc(-c5cccc(*)n5)cc4C(F)(F)F)cc3)cc2)c(C(F)(F)F)c1,0.39554354,80,2,34,2,1,0,train
2386,648267860,*CCOCCOCCOC(=O)NCCCCCCNC(=O)O*,0.33323045,30,2,14,6,2,2,train
6456,1752199076,*Oc1ccc(C=Cc2cc(OCCCCCCCC)c(C=Cc3ccc(Oc4cc5c6c(ccc7c8c(*)cc9c%10c(ccc(c4c67)c%108)C(=O)N(CCCCCCCC)C9=O)C(=O)N(CCCCCCCC)C5=O)cc3)cc2OCCCCCCCC)cc1,0.37287608,144,2,78,8,2,6,train
3789,1028416033,*O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)OC(C)CCC(*)C,0.43005336,46,2,12,4,0,0,train
6206,1683353689,*CCCCCCNC(=O)C=C(C)C(=O)N*,0.33327284,26,2,11,2,2,3,train
7667,2068477355,*Cc1ccc(CNC(=O)CCCCCCCCCCCC(=O)N*)cc1,0.35427449,37,2,21,2,2,2,train
4047,1092863578,*N=P(*)(OCCCCCCCCC)OCCCCCCCCC,0.40563512,29,2,18,2,1,1,train
835,232863145,*CCN(CCOC(=O)Nc1ccc(C)c(NC(=O)O*)c1)c1ccc([N+](=O)[O-])cc1C,0.33326912,59,2,20,6,4,3,train
2752,749316999,*Nc1cccc(C(c2ccccc2)(c2ccccc2)c2ccccc2)c1N*,0.36834025,43,2,25,0,2,0,train
4248,1148404116,*c1ccc(Oc2ccc(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)cc2Br)c(Br)c1,0.40092491,74,2,28,6,2,4,train
2806,763411577,*Nc1cc2c(cc1N*)[C@H]1CC[C@@H]2CC1,0.35470749,33,2,12,0,2,0,train
6870,1862970059,*Nc1ccc(-c2ccc(NC(=O)c3ccc(C(*)=O)cc3)cc2)cc1,0.34911211,45,2,20,2,2,2,train
3888,1054699439,*O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)c1cccc([Si](*)(C)C)c1,0.44425689,66,2,16,4,0,0,train
440,122815777,*Oc1ccc(S(=O)(=O)c2ccc(-c3ccc(-c4ccc(S(=O)(=O)c5ccc(Oc6ccc(-c7ccc(*)cc7)cc6)cc5)cc4)cc3)cc2)cc1,0.3713436,95,2,42,6,0,4,train
6286,1703477972,*Nc1ccc2c3cccc4cccc(c5c(N*)c(N)c(N)c1c25)c43,0.33109076,44,2,20,0,4,0,train
561,154318869,*CC(*)(C)C(=O)NC(=O)OCCOc1c(Br)cc(S(=O)(=O)c2cc(Br)c(OCCO)c(Br)c2)cc1Br,0.36467521,71,2,21,8,1,4,train
7635,2062588877,*C/C=C\C[Si](*)(c1ccccc1)c1ccccc1,0.36746772,33,2,16,0,0,1,train
3909,1058961949,*c1ccc(Oc2ccc(-c3ccc(Oc4ccc(N5C(=O)c6cccc(Oc7cc(C(C)(C)C)c(Oc8cccc9c8C(=O)N(*)C9=O)cc7C(C)(C)C)c6C5=O)cc4)cc3)cc2)cc1,0.39017325,117,2,54,8,2,4,train
7387,1997475828,*CC(*)CCCCCC,0.40777595,12,2,8,0,0,0,train
4559,1227492040,*c1cccc(-c2nc3cc(-c4ccc5c(c4)nc(*)n5C)ccc3[nH]2)c1,0.41641721,50,2,21,0,4,0,train
6583,1789925675,*CC(*)(C)C(=O)OCCCCCCCCCCCOc1ccc2cc(C(=O)Oc3ccccc3)ccc2c1,0.35770288,57,2,32,5,0,2,train
948,260073812,*Oc1cc(CCC)cc(OC(=O)c2cccc(C(*)=O)c2)c1,0.35907903,39,2,17,4,0,2,train
862,240796718,*CC(*)(CF)C(=O)OCC,0.33962658,18,2,6,2,0,1,train
7083,1914954895,*Oc1ccc2ccc(Oc3ccc(C(=O)Nc4cccc(Oc5ccc(NC(=O)c6ccc(*)cc6)cc5)c4)cc3)cc2c1,0.35277036,73,2,36,5,2,2,train
700,195313590,*CC(*)(C)C(=O)OCCOc1ccc(N=Nc2ccc(OC)cc2)cc1,0.36003088,43,2,19,4,2,2,train
3741,1015995822,*c1ccc(S(*)(=O)=O)cc1,0.37182941,21,2,6,2,0,2,train
3023,820067576,*CC(O)CN(CC(O)CN(*)c1ccccc1)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2)cc1,0.35876659,63,2,24,4,5,2,train
2243,608351613,*Oc1ccccc1C(=O)OC(=O)c1ccccc1OC(=O)C(C)C(C)C(*)=O,0.33232876,49,2,20,7,0,4,train
6084,1650000609,*CC(O)COc1ccc(C(C)(C)c2ccc(OCC(O)COc3c(C)cc(S(=O)(=O)c4cc(C)c(O*)c(C)c4)cc3C)cc2)cc1,0.36906105,84,2,37,8,0,2,train
6087,1650643323,*CC(*)(C)C(=O)OCCCn1c2ccccc2c2ccccc21,0.35272474,37,2,18,2,0,1,train
2070,556338128,*CCN(CCOC(=O)Nc1ccc(C)c(NC(=O)O*)c1)c1ccc(C=Cc2ccc([N+](=O)[O-])cc2)cc1,0.34396152,71,2,27,6,4,4,train
3399,931370343,*CC(*)c1ccc(-c2c3ccccc3cc3ccccc23)cc1,0.37620542,37,2,22,0,0,0,train
3591,978860750,*Nc1ccc(C(C)(C)c2cccc(C(C)(C)c3ccc(N*)c(C)c3)c2)cc1C,0.3642123,52,2,26,0,2,0,train
6204,1682900060,*c1ccc(Oc2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(Sc5ccc(N6C(=O)c7ccc(C(=O)Nc8ccc(Oc9ccc(C%10(*)NC(=O)c%11ccccc%11%10)cc9)cc8)cc7C6=O)cc5)cc3)C4=O)cc2)cc1,0.3676725,148,2,61,9,5,7,train
2097,565093443,*c1cc(C(c2ccc(OCCN(C)c3ccc(C=CC4=CC(=C(C#N)C#N)CC(C)(C)C4)cc3)c(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)c2)(C(F)(F)F)C(F)(F)F)ccc1OCCN(C)c1ccc(C=CC2=CC(=C(C#N)C#N)CC(C)(C)C2)cc1,0.3816004,184,2,75,7,8,10,train
7356,1986643136,*c1ccc2c(c1)C(CCCCCCCC)(CCCCCCCC)c1cc(*)ccc1-2,0.4176963,46,2,29,0,0,0,train
7749,2089703645,*NC(CCC(=O)OCc1ccccc1)C(*)=O,0.32872163,28,2,12,3,1,2,train
4648,1252624826,*C[Si](*)(C)CCCCCC,0.39640493,18,2,8,0,0,0,train
5174,1401767370,*CC(*)C(=O)OCCCSCC,0.39575862,18,2,8,2,0,1,train
1969,531021171,*c1ccc(Oc2ccc(-c3cnc4ccc(-c5ccc6nc(*)cnc6c5)cc4n3)cc2)cc1,0.40000868,57,2,28,1,4,0,train
6690,1814522046,*Oc1ccc(C(C)(C)c2ccc(OC(=O)c3ccc(C(*)=O)cc3)c(CCCC)c2)cc1CCCC,0.39067771,61,2,31,4,0,2,train
1678,450754739,*CCCCCCCCCCCOC(=O)c1cc(OCCCCCCCCOc2ccc(N=Nc3ccc(OC)cc3)cc2)cc(C(=O)OCCCCCCCCCCCOc2ccc(-c3ccc(O*)cc3)cc2)c1,0.36775362,106,2,63,9,2,3,train
3418,936348759,*CC(*)C(=O)OCC(F)(F)C(F)C(F)(F)F,0.32043251,32,2,7,2,0,1,train
1638,440867054,*c1ccc(Oc2ccc(-c3csc(N=Cc4ccc(OCCCCCCOc5ccc(C=Nc6nc(*)cs6)cc5)cc4)n3)cc2)cc1,0.37846605,76,2,38,3,4,2,train
4548,1224371344,*CCCCCCCCNC(=O)CCCCC(=O)N*,0.35113971,26,2,14,2,2,2,train
2736,746033942,*C(=O)Nc1ccc(Oc2ccc(C3(c4ccc(Oc5ccc(NC(=O)c6ccc7c(c6)C(=O)N(c6ccc(Oc8cccc(N9C(=O)c%10ccc(*)cc%10C9=O)c8)cc6)C7=O)cc5)cc4)NC(=O)c4ccccc43)cc2)cc1,0.36211978,144,2,62,10,5,7,train
2165,586106490,*C=CCCCCCCC(Cl)CCCCCC*,0.40278252,22,2,15,0,0,1,train
6498,1765460904,*CC(=O)c1ccc(Oc2ccc(C(=O)COc3ccc(C=C4CCCC(=Cc5ccc(O*)c(OC)c5)C4=O)cc3OC)cc2)cc1,0.35837048,79,2,38,8,0,5,train
194,57070808,*C(=O)Nc1ccc(Oc2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(-c5sc(-c6ccc(N7C(=O)c8ccc(*)cc8C7=O)cc6)c(-c6ccccc6)c5-c5ccccc5)cc3)C4=O)cc2)cc1,0.38843318,130,2,58,7,4,6,train
4988,1350245180,*Nc1ccc(C(CCCC[C@H]2CC[C@H](/C=C/[C@H]3CC[C@H](CCC)CC3)CC2)c2ccc(N*)cc2)cc1,0.3683838,75,2,34,0,2,1,train
2455,670455816,*CCOCO*,0.34034968,7,2,3,2,0,0,train
5442,1476946894,*c1cccc(NC(=O)CCCCCCC(=O)Nc2cccc(S(*)(=O)=O)c2)c1,0.34455896,49,2,20,4,2,4,train
2300,625535971,*C(=O)Nc1ccc(Oc2cccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(Oc5ccc(N6C(=O)c7ccc(*)cc7C6=O)cc5)cc3)C4=O)c2)cc1,0.3509688,100,2,42,8,4,6,train
5168,1399962717,*c1cccc(S(=O)(=O)NCCCCNS(*)(=O)=O)c1,0.33938166,36,2,10,4,2,4,train
4130,1116322713,*C([2H])([2H])C(*)(C(=O)OC([2H])([2H])C([2H])([2H])[2H])C([2H])([2H])[2H],0.35523733,73,2,6,2,0,1,train
6401,1734866978,*c1ccc2c(c1)C(=O)N(c1cccc(Oc3cccc(N4C(=O)c5ccc(C(F)(F)C(F)(F)C(*)(F)F)cc5C4=O)c3)c1)C2=O,0.35680339,88,2,31,5,2,4,train
2448,668824734,*CC(C)(CO)CO*,0.33612908,13,2,5,2,0,0,train
4448,1199538165,*Nc1ccccc1C1(c2ccccc2N*)c2ccccc2-c2ccccc21,0.37077531,42,2,25,0,2,0,train
1776,478367903,*c1ccc(NC2CC(=O)N(c3ccc(-c4sc(-c5ccc(N6C(=O)CC(Nc7ccc(-c8nc(-c9ccc(-c%10nc(-c%11ccc([N+](=O)[O-])cc%11)c(-c%11ccc([N+](=O)[O-])cc%11)[nH]%10)cc9)[nH]c8*)cc7)C6=O)cc5)c(-c5ccccc5)c4-c4ccccc4)cc3)C2=O)cc1,0.41430705,202,2,72,8,10,6,train
4746,1282093980,*CCCCCCNC(=O)c1ccc(C2(C)CC(C)(C)c3ccc(C(=O)N*)cc32)cc1,0.35883552,54,2,26,2,2,2,train
7272,1964666760,*CCCCCCOC(=O)NCCCCNC(=O)O*,0.33568423,26,2,12,4,2,2,train
3891,1055403183,*CC(CSCCCCC)O*,0.4202301,14,2,8,1,0,0,train
2523,685427135,*OC(CCc1ccccc1)CC(*)=O,0.35135423,22,2,11,2,0,1,train
1048,286863590,*c1ccc(Oc2ccc(C(=O)c3ccc(Oc4ccc(-c5nc(-c6ccccn6)nnc5*)cc4)cc3)cc2)cc1,0.38856425,69,2,33,3,4,1,train
205,60029399,*Oc1ccc(Oc2ccc(C(=O)c3ccccc3)c(-c3cc(*)ccc3C(=O)c3ccccc3)c2)cc1,0.37726196,63,2,32,4,0,2,train
6262,1697989359,*c1ccc(-c2ccc(-c3nc4cc(Oc5ccc6nc(-c7ccccc7)c(*)nc6c5)ccc4nc3-c3ccccc3)cc2)cc1,0.42387436,77,2,40,1,4,0,train
7849,2113271620,*CC(*)(CC(=O)OC)C(=O)OC,0.32193525,23,2,7,4,0,2,train
1515,406786412,*Oc1ccc(N=CC=Nc2ccc(OC(=O)NC3CC(C)(C)CC(C)(CNC(*)=O)C3)cc2)cc1,0.35659879,62,2,26,4,4,4,train
3546,969077485,*Cc1cc(CNC(=O)c2cccc(C(=O)N*)c2)cc(C(C)(C)C)c1,0.35193217,46,2,20,2,2,2,train
2498,679404420,*c1ccc(-c2ccc(N3C(=O)c4c(c(-c5ccccc5)c(-c5ccc(Oc6ccc(-c7c(-c8ccccc8)c8c(c(-c9ccccc9)c7-c7ccccc7)C(=O)N(*)C8=O)cc6)cc5)c(-c5ccccc5)c4-c4ccccc4)C3=O)cc2)cc1,0.41331877,154,2,76,5,2,4,train
4271,1152527958,*CCCOC(=O)c1cc(N=Nc2ccc(OCC)cc2)ccc1-c1ccc(N=Nc2ccc(OCC)cc2)cc1C(=O)O*,0.36910686,70,2,33,6,4,4,train
854,238571886,*Oc1ccc2cc(OC(=O)c3ccc(Oc4ccc(C(*)=O)cc4)cc3)ccc2c1,0.34998488,51,2,24,5,0,2,train
4141,1121030015,*CCS*,0.44850444,5,2,2,0,0,0,train
2000,539302432,*c1cccc(Cc2cccc(N3C(=O)c4ccc([Si](C)(C)O[Si](C)(C)c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)c2)c1,0.38528717,88,2,33,5,2,4,train
4353,1173467294,*Cc1ccc(COP(=O)(N=Nc2ccc(C(=O)c3ccc(N=NP(=O)(O*)OC)cc3)cc2)OC)cc1,0.35518082,65,2,23,7,4,5,train
785,220223317,*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(N4C(=O)c5ccc(*)cc5C4=O)cc3)cc1)C2=O,0.37640128,72,2,29,6,2,5,train
6446,1749666987,*Nc1ccc(-c2ccc(-c3ccccc3N*)cc2)cc1,0.343504,34,2,18,0,2,0,train
